sender,recipients,timestamp,thread_id,email_id_in_thread,num_recipients
0,35,2020-04-23 22:37:35+00:00,424,0,1
0,4;34;35;79,2020-04-23 22:47:07+00:00,423,0,4
0,101,2020-04-24 00:35:33+00:00,422,0,1
0,136;555,2020-04-24 01:11:10+00:00,505,0,2
0,592,2020-04-24 01:30:49+00:00,420,0,1
0,35,2020-04-24 01:58:36+00:00,419,0,1
35,370,2020-04-24 03:04:00+00:00,495,1,1
649,0,2020-04-24 04:06:00+00:00,489,1,1
655,0,2020-04-24 04:12:00+00:00,497,1,1
475,656;657,2020-04-24 06:11:00+00:00,498,2,2
475,0,2020-04-24 06:13:00+00:00,498,1,1
291,0;12;80;208;292;293;440;514;515,2020-04-24 07:11:00+00:00,348,2,9
4,0,2020-04-24 07:12:00+00:00,499,1,1
590,0,2020-04-24 10:08:00+00:00,417,1,1
0,161,2020-04-24 10:33:49+00:00,418,0,1
654,0,2020-04-24 12:58:00+00:00,494,1,1
0,4,2020-04-24 14:25:16+00:00,417,0,1
122,0;77,2020-04-25 03:55:00+00:00,482,5,2
0,77;122,2020-04-25 12:53:00+00:00,415,1,2
0,77;122,2020-04-25 12:53:00+00:00,483,0,2
0,136,2020-04-25 17:05:04+00:00,416,0,1
0,122,2020-04-26 01:22:21+00:00,415,0,1
122,136,2020-04-26 01:44:00+00:00,482,2,1
0,136,2020-04-26 02:57:31+00:00,414,0,1
554,0,2020-04-26 05:09:00+00:00,493,1,1
0,4;35,2020-04-26 05:44:00+00:00,490,1,2
136,0,2020-04-26 06:38:00+00:00,482,3,1
648,0,2020-04-26 08:36:00+00:00,488,1,1
0,77,2020-04-26 08:37:00+00:00,482,4,1
658,292,2020-04-26 09:10:00+00:00,501,1,1
638,136,2020-04-26 10:32:00+00:00,481,1,1
136,0,2020-04-26 10:32:00+00:00,482,1,1
567,0,2020-04-26 10:48:00+00:00,403,1,1
637,0,2020-04-26 11:58:00+00:00,480,2,1
554,0,2020-04-26 12:22:00+00:00,493,2,1
489,8,2020-04-26 17:42:12+00:00,413,0,1
0,588,2020-04-26 18:14:04+00:00,412,0,1
0,567,2020-04-26 18:37:57+00:00,403,0,1
0,658,2020-04-26 20:12:51+00:00,501,0,1
0,4;35,2020-04-26 21:00:27+00:00,500,0,2
0,4,2020-04-26 21:05:18+00:00,499,0,1
0,475,2020-04-26 21:06:30+00:00,498,0,1
0,558,2020-04-26 21:11:15+00:00,497,0,1
0,8,2020-04-26 21:12:06+00:00,496,0,1
0,35,2020-04-26 21:14:32+00:00,495,0,1
0,4,2020-04-26 21:17:22+00:00,494,0,1
0,554,2020-04-26 21:36:37+00:00,493,0,1
0,4;35,2020-04-26 21:44:20+00:00,492,0,2
0,653,2020-04-26 21:50:57+00:00,491,0,1
0,4,2020-04-26 23:13:04+00:00,490,0,1
0,35,2020-04-26 23:13:59+00:00,489,0,1
0,648,2020-04-27 00:40:50+00:00,488,0,1
0,101,2020-04-27 00:42:34+00:00,487,0,1
0,647,2020-04-27 00:43:24+00:00,486,0,1
0,82,2020-04-27 00:45:21+00:00,485,0,1
0,639,2020-04-27 00:48:28+00:00,484,0,1
555,0;136,2020-04-27 01:14:00+00:00,391,1,2
0,136,2020-04-27 02:46:32+00:00,482,0,1
0,21;136;638,2020-04-27 02:47:49+00:00,481,0,3
553,0,2020-04-27 04:39:00+00:00,388,1,1
174,0,2020-04-27 05:11:00+00:00,392,1,1
510,0;43,2020-04-27 06:09:00+00:00,345,6,2
510,0;43,2020-04-27 06:09:00+00:00,356,4,2
510,0;43,2020-04-27 06:09:00+00:00,360,2,2
510,0,2020-04-27 06:09:00+00:00,387,1,1
509,0,2020-04-27 06:57:00+00:00,345,5,1
509,0,2020-04-27 06:57:00+00:00,356,3,1
509,0,2020-04-27 06:57:00+00:00,360,1,1
47,0,2020-04-27 07:13:00+00:00,361,2,1
47,0;76;87,2020-04-27 07:13:00+00:00,402,1,3
561,562,2020-04-27 08:04:00+00:00,398,1,1
208,0,2020-04-27 08:05:00+00:00,386,0,1
4,0,2020-04-27 08:20:00+00:00,385,3,1
575,0,2020-04-27 09:04:00+00:00,406,1,1
563,513,2020-04-27 09:18:00+00:00,400,2,1
4,0,2020-04-27 09:30:00+00:00,397,1,1
513,4,2020-04-27 09:51:00+00:00,400,1,1
101,0,2020-04-27 10:05:00+00:00,401,1,1
44,45;50,2020-04-27 10:54:50+00:00,480,1,2
0,43,2020-04-27 11:00:08+00:00,480,0,1
560,0,2020-04-27 12:03:00+00:00,396,1,1
0,47,2020-04-27 12:33:44+00:00,402,0,1
0,101,2020-04-27 14:07:40+00:00,401,0,1
0,4,2020-04-27 14:08:24+00:00,400,0,1
0,4,2020-04-27 14:11:06+00:00,399,0,1
0,101,2020-04-27 14:11:59+00:00,398,0,1
0,575,2020-04-27 14:14:36+00:00,406,0,1
0,4,2020-04-27 14:19:38+00:00,397,0,1
7,8,2020-04-27 16:09:04+00:00,396,0,1
0,292,2020-04-27 21:04:24+00:00,395,0,1
0,160,2020-04-27 21:39:57+00:00,394,0,1
0,6,2020-04-27 21:48:46+00:00,393,0,1
0,174,2020-04-27 21:54:37+00:00,392,0,1
0,136,2020-04-27 21:57:23+00:00,391,0,1
0,554,2020-04-27 21:57:57+00:00,390,0,1
0,4,2020-04-27 22:00:13+00:00,389,0,1
0,8;35,2020-04-27 22:17:19+00:00,388,0,2
509,0,2020-04-27 22:56:59+00:00,387,0,1
0,1,2020-04-28 07:04:00+00:00,385,2,1
1,0,2020-04-28 07:08:00+00:00,385,1,1
275,136;240,2020-04-28 07:26:00+00:00,411,4,2
79,0,2020-04-28 07:29:00+00:00,377,6,1
79,0,2020-04-28 07:29:00+00:00,379,2,1
79,0,2020-04-28 07:29:00+00:00,380,1,1
136,0,2020-04-28 08:08:00+00:00,411,3,1
0,34;35;79;80;82;208,2020-04-28 09:21:00+00:00,377,5,6
80,0,2020-04-28 09:27:00+00:00,378,2,1
80,0,2020-04-28 09:44:00+00:00,379,1,1
80,0,2020-04-28 09:51:00+00:00,378,1,1
35,0;79;80;82;208,2020-04-28 09:57:00+00:00,377,4,5
79,0;34;35;80;82;208,2020-04-28 10:01:00+00:00,377,3,6
79,0;34;35;80;82;208,2020-04-28 10:02:00+00:00,377,2,6
47,0;87,2020-04-28 10:39:00+00:00,361,1,2
79,0;34;35;80;82;208,2020-04-28 10:40:00+00:00,377,1,6
552,0,2020-04-28 10:44:00+00:00,384,1,1
538,539,2020-04-28 11:19:00+00:00,364,0,1
0,1,2020-04-28 11:25:09+00:00,385,0,1
551,0,2020-04-28 11:36:00+00:00,383,1,1
550,0,2020-04-28 12:46:00+00:00,382,1,1
292,8,2020-04-28 14:46:56+00:00,384,0,1
489,8,2020-04-28 15:50:24+00:00,383,0,1
0,4;550,2020-04-28 17:39:34+00:00,382,0,2
0,101,2020-04-29 00:56:02+00:00,381,0,1
0,34;35;79;80;82;208,2020-04-29 01:21:27+00:00,380,0,6
0,80,2020-04-29 01:50:16+00:00,379,0,1
547,0,2020-04-29 01:52:00+00:00,371,1,1
0,80,2020-04-29 01:53:28+00:00,378,0,1
0,34;35;79;80;82;208,2020-04-29 03:08:36+00:00,377,0,6
0,549,2020-04-29 03:09:03+00:00,376,0,1
35,8,2020-04-29 05:03:00+00:00,372,1,1
79,0,2020-04-29 06:43:00+00:00,375,1,1
79,0,2020-04-29 09:16:00+00:00,374,1,1
546,0,2020-04-29 10:21:00+00:00,370,1,1
340,132;219;251;582;583;584,2020-04-29 10:33:00+00:00,411,2,6
582,79;160,2020-04-29 10:38:00+00:00,411,1,2
0,79,2020-04-29 10:45:24+00:00,375,0,1
0,548,2020-04-29 11:02:00+00:00,373,1,1
0,79,2020-04-29 14:18:44+00:00,374,0,1
0,79,2020-04-29 17:39:44+00:00,411,0,1
0,8;35,2020-04-29 22:01:22+00:00,372,0,2
0,101,2020-04-29 22:42:24+00:00,371,0,1
542,0,2020-04-30 01:10:00+00:00,366,0,1
0,101,2020-04-30 01:24:46+00:00,370,0,1
568,569,2020-04-30 03:17:00+00:00,405,2,1
136,578,2020-04-30 05:00:00+00:00,409,3,1
2,0,2020-04-30 05:24:00+00:00,353,1,1
16,524,2020-04-30 05:25:00+00:00,355,2,1
0,31,2020-04-30 05:33:00+00:00,349,4,1
0,31,2020-04-30 05:33:00+00:00,352,4,1
16,15;17;80,2020-04-30 05:53:00+00:00,355,3,3
488,410,2020-04-30 05:58:00+00:00,328,3,1
558,6,2020-04-30 06:34:00+00:00,405,1,1
31,0,2020-04-30 06:37:00+00:00,352,3,1
0,33,2020-04-30 07:58:00+00:00,345,4,1
0,33,2020-04-30 07:58:00+00:00,356,2,1
15,16,2020-04-30 08:12:00+00:00,355,1,1
510,0,2020-04-30 08:13:00+00:00,356,1,1
35,370;440,2020-04-30 08:59:00+00:00,368,1,2
543,0,2020-04-30 09:56:00+00:00,367,1,1
0,67,2020-04-30 10:20:32+00:00,369,0,1
240,136;578,2020-04-30 10:28:00+00:00,409,4,2
240,136;578,2020-04-30 10:28:00+00:00,410,3,2
136,240,2020-04-30 10:55:00+00:00,410,2,1
136,0;77;80,2020-04-30 10:58:00+00:00,410,1,3
541,0,2020-04-30 11:25:00+00:00,365,1,1
536,0,2020-04-30 11:26:00+00:00,362,1,1
536,0,2020-04-30 11:26:00+00:00,363,0,1
33,0,2020-04-30 11:36:00+00:00,345,3,1
0,544,2020-04-30 13:31:50+00:00,368,0,1
0,4,2020-04-30 14:17:43+00:00,367,0,1
0,77;80;136,2020-04-30 15:17:01+00:00,410,0,3
0,541,2020-04-30 22:05:19+00:00,365,0,1
0,536,2020-04-30 22:19:19+00:00,362,0,1
0,47;76;87,2020-04-30 22:35:34+00:00,361,0,3
0,6;228;267;558,2020-04-30 22:37:05+00:00,405,0,4
0,33,2020-04-30 23:58:07+00:00,360,0,1
511,0,2020-05-01 02:25:00+00:00,346,1,1
15,16;17,2020-05-01 02:59:00+00:00,357,1,2
500,0,2020-05-01 03:09:00+00:00,340,3,1
525,0,2020-05-01 04:53:00+00:00,359,0,1
0,31,2020-05-01 06:55:00+00:00,349,3,1
0,31,2020-05-01 06:55:00+00:00,352,2,1
576,279,2020-05-01 07:29:00+00:00,408,2,1
291,0;12;80;208;292;293;440;514;515,2020-05-01 07:40:00+00:00,348,1,9
0,34,2020-05-01 07:44:00+00:00,354,2,1
31,0,2020-05-01 08:04:00+00:00,349,2,1
31,0,2020-05-01 08:04:00+00:00,352,1,1
175,4,2020-05-01 08:38:00+00:00,328,2,1
34,0,2020-05-01 08:56:00+00:00,354,1,1
522,0,2020-05-01 11:23:00+00:00,351,1,1
0,4,2020-05-01 11:38:53+00:00,358,0,1
509,0,2020-05-01 12:10:09+00:00,357,0,1
477,0,2020-05-01 12:13:00+00:00,338,2,1
508,0,2020-05-01 12:13:00+00:00,344,3,1
509,0,2020-05-01 12:25:50+00:00,356,0,1
509,0,2020-05-01 12:26:55+00:00,355,0,1
0,34,2020-05-01 15:28:23+00:00,354,0,1
0,2,2020-05-02 02:04:00+00:00,353,0,1
0,417,2020-05-02 03:18:00+00:00,344,2,1
0,33,2020-05-02 03:39:00+00:00,345,2,1
33,0,2020-05-02 04:10:00+00:00,345,1,1
509,0,2020-05-02 07:24:00+00:00,349,1,1
81,0,2020-05-02 07:24:00+00:00,352,0,1
499,0,2020-05-02 08:23:00+00:00,337,2,1
499,0,2020-05-02 08:23:00+00:00,339,0,1
499,0,2020-05-02 08:23:00+00:00,340,1,1
417,0,2020-05-02 11:04:00+00:00,344,1,1
502,136,2020-05-02 11:22:00+00:00,343,1,1
520,0,2020-05-02 11:47:00+00:00,350,2,1
0,4,2020-05-02 12:08:00+00:00,351,0,1
0,4,2020-05-02 17:57:11+00:00,350,1,1
0,483,2020-05-02 18:00:31+00:00,350,0,1
0,12;80;208;291;292;293;440;514;515,2020-05-02 18:27:23+00:00,348,0,9
0,513,2020-05-02 19:00:06+00:00,347,0,1
0,101,2020-05-02 19:08:58+00:00,346,0,1
0,33,2020-05-02 20:17:31+00:00,345,0,1
80,136,2020-05-03 01:22:00+00:00,409,1,1
123,0,2020-05-03 01:31:00+00:00,341,1,1
489,8,2020-05-03 01:55:00+00:00,338,1,1
497,0,2020-05-03 02:28:00+00:00,337,1,1
491,136,2020-05-03 06:26:00+00:00,330,2,1
491,136,2020-05-03 06:26:00+00:00,332,2,1
279,0,2020-05-03 07:37:00+00:00,404,0,1
136,0;77;80,2020-05-03 08:03:00+00:00,332,1,3
329,496,2020-05-03 09:54:00+00:00,331,2,1
494,136,2020-05-03 10:46:00+00:00,330,4,1
494,136,2020-05-03 10:46:00+00:00,332,4,1
501,0,2020-05-03 10:55:00+00:00,342,1,1
491,136,2020-05-03 12:06:00+00:00,330,3,1
491,136,2020-05-03 12:06:00+00:00,332,3,1
578,136,2020-05-03 12:07:00+00:00,409,2,1
0,417,2020-05-03 12:31:13+00:00,344,0,1
0,136,2020-05-03 14:30:04+00:00,343,0,1
0,501,2020-05-03 17:23:12+00:00,342,0,1
0,80;136,2020-05-03 17:45:26+00:00,409,0,2
0,123,2020-05-03 17:50:45+00:00,341,0,1
292,8,2020-05-03 17:52:37+00:00,340,2,1
0,499,2020-05-03 17:53:55+00:00,340,0,1
0,8,2020-05-03 17:56:39+00:00,338,0,1
0,497;498,2020-05-03 18:34:28+00:00,337,0,2
0,35;111,2020-05-03 20:11:08+00:00,336,0,2
0,35;111,2020-05-03 21:21:04+00:00,335,0,2
0,35;111,2020-05-03 21:28:33+00:00,334,0,2
0,35;111,2020-05-03 21:45:43+00:00,333,0,2
0,77;80;136,2020-05-04 00:50:18+00:00,332,0,3
477,79,2020-05-04 05:10:00+00:00,317,4,1
79,477,2020-05-04 05:31:00+00:00,317,3,1
1,0,2020-05-04 06:20:00+00:00,331,1,1
77,0,2020-05-04 07:07:00+00:00,322,3,1
491,136,2020-05-04 08:15:00+00:00,330,1,1
490,0,2020-05-04 09:21:00+00:00,329,1,1
4,0,2020-05-04 10:04:00+00:00,328,1,1
0,1,2020-05-04 10:53:14+00:00,331,0,1
136,484,2020-05-04 11:18:00+00:00,327,1,1
0,122,2020-05-04 12:28:04+00:00,330,0,1
82,0,2020-05-04 12:32:00+00:00,325,1,1
489,8,2020-05-04 14:00:23+00:00,329,0,1
0,4,2020-05-04 15:28:08+00:00,328,0,1
0,4,2020-05-04 21:05:39+00:00,327,0,1
0,482,2020-05-04 23:52:45+00:00,326,0,1
0,43,2020-05-05 00:36:13+00:00,325,0,1
0,101,2020-05-05 00:37:21+00:00,324,0,1
476,77,2020-05-05 01:23:00+00:00,316,2,1
160,0,2020-05-05 01:52:00+00:00,314,1,1
477,79,2020-05-05 02:32:00+00:00,317,2,1
279,6,2020-05-05 02:49:00+00:00,408,1,1
79,8,2020-05-05 03:06:00+00:00,317,1,1
101,0,2020-05-05 03:37:00+00:00,319,1,1
478,218,2020-05-05 03:42:00+00:00,318,1,1
77,0,2020-05-05 05:04:00+00:00,316,1,1
35,34;66;79;160,2020-05-05 06:16:00+00:00,313,1,4
35,34;66;79;160,2020-05-05 06:16:00+00:00,407,1,4
481,0,2020-05-05 08:04:00+00:00,323,1,1
479,0,2020-05-05 08:39:00+00:00,322,1,1
0,481,2020-05-05 12:06:24+00:00,323,0,1
0,479,2020-05-05 13:00:29+00:00,322,0,1
0,8,2020-05-05 14:43:37+00:00,321,0,1
0,4,2020-05-05 14:47:11+00:00,320,0,1
0,101,2020-05-05 19:48:10+00:00,319,0,1
0,4,2020-05-05 19:49:36+00:00,318,0,1
0,8;79,2020-05-05 20:43:39+00:00,317,0,2
0,77,2020-05-05 21:17:33+00:00,316,0,1
0,279,2020-05-05 21:58:55+00:00,408,0,1
0,33,2020-05-05 22:00:53+00:00,315,0,1
0,160,2020-05-05 22:05:41+00:00,314,0,1
0,34;35;66;79;160,2020-05-05 22:26:27+00:00,313,0,5
0,34;35;66;79;160,2020-05-05 22:26:27+00:00,407,0,5
